Initialization,Ops,E,gnorm,E0,Exact
106,29,-2.7798116159417963,7.590872549862873e-10,-1.7605774680844954,-2.8009588996544403
107,29,-2.8001209690902957,2.476148329687768e-08,-1.5872747336297055,-2.8009588996544403
108,29,-2.797472591142703,3.964748149917789e-09,-1.789228818659023,-2.8009588996544403
109,29,-2.7980972589855377,7.891318739961349e-09,-1.6736654903141268,-2.8009588996544403
110,29,-2.7982770048659042,9.424449223505223e-10,-1.7597005929041294,-2.8009588996544403
111,29,-2.7599672517415144,2.918944331007594e-10,-1.93329934577953,-2.8009588996544403
112,29,-2.7599352201864384,2.3543644126667257e-08,-1.6232395536849429,-2.8009588996544403
113,29,-2.796365370764854,1.012812842730302e-11,-1.7917013044483083,-2.8009588996544403
114,29,-2.7785263385100794,1.6738765993735735e-08,-1.715341989583065,-2.8009588996544403
115,29,-2.797472591142703,2.1526060128494758e-09,-1.8102117372264466,-2.8009588996544403
116,29,-2.759967251741516,3.938810322828183e-09,-1.876271297425654,-2.8009588996544403
117,29,-2.7599672517415175,8.978158403830144e-11,-2.0626118563374254,-2.8009588996544403
118,29,-2.798008625073493,8.557990493251419e-08,-1.6657212220402422,-2.8009588996544403
119,29,-2.7599672517415144,2.1974751357158983e-08,-1.8138408413539764,-2.8009588996544403
120,29,-2.7970579319443867,9.49772571450919e-09,-1.7202923153735852,-2.8009588996544403
121,29,-2.7980209513253866,1.7157597603309153e-09,-1.7131084754756891,-2.8009588996544403
122,29,-2.695958202790162,1.5457121116990592e-08,-1.6613921293388074,-2.8009588996544403
123,29,-2.7990039735814074,2.5253652573228734e-08,-1.7044120093459965,-2.8009588996544403
124,29,-2.7946951846194463,1.4980081083617403e-10,-1.782575819761533,-2.8009588996544403
125,29,-2.795352616709404,1.2705164686840865e-08,-1.747887491487012,-2.8009588996544403
126,29,-2.7785263385100714,7.641652923260568e-08,-1.8709465115727013,-2.8009588996544403
0,30,-2.800444901078309,5.886606596490685e-10,-2.8004446126642484,-2.8009588996544403
1,30,-2.798033491326616,4.6181331461943855e-08,-2.798033491326616,-2.8009588996544403
2,30,-2.778193106171015,1.5564892767011328e-09,-1.7087543695794214,-2.8009588996544403
3,30,-2.7646813808425628,5.792923157468176e-09,-1.576996640401134,-2.8009588996544403
4,30,-2.7999351242400166,3.257598350592229e-08,-1.815744528897159,-2.8009588996544403
5,30,-2.799033603875263,4.080734734763738e-09,-1.9219084616814197,-2.8009588996544403
6,30,-2.7980334914777774,4.750039258603271e-09,-1.707540516267765,-2.8009588996544403
7,30,-2.7737455095555483,3.1411941946532804e-08,-1.8543076743590334,-2.8009588996544403
8,30,-2.792931818300593,5.90320406417434e-10,-1.7624280795731009,-2.8009588996544403
9,30,-2.779972406885552,1.324570707222309e-09,-1.7258705658516467,-2.8009588996544403
10,30,-2.7684663540441794,1.0764545523111327e-08,-1.5894335190198177,-2.8009588996544403
11,30,-2.516203403756711,1.5439059204661126e-08,-1.65961620574218,-2.8009588996544403
12,30,-2.664933166687777,1.719915626490751e-09,-1.7820909610758298,-2.8009588996544403
13,30,-2.796540334384306,4.27873655109091e-08,-1.899827334630286,-2.8009588996544403
14,30,-2.794794048497467,5.096882214007716e-09,-1.5802792725964445,-2.8009588996544403
15,30,-2.7978756114782715,1.0079589522737185e-08,-1.6403463354228562,-2.8009588996544403
16,30,-2.7980290739783,1.3075247365910994e-08,-1.9464538605895836,-2.8009588996544403
17,30,-2.58335868854357,1.6034645795180075e-09,-1.5852163010936056,-2.8009588996544403
18,30,-2.7797968591787834,3.3918456306761094e-08,-1.695430927626635,-2.8009588996544403
19,30,-2.7949001901881174,6.827424675722248e-09,-1.5243541944497847,-2.8009588996544403
20,30,-2.6701074628946206,1.0307675205902082e-08,-1.794328042817524,-2.8009588996544403
21,30,-2.7963863774875697,9.766401687648438e-09,-1.8745800515422475,-2.8009588996544403
22,30,-2.7978567072509257,7.24087799715548e-10,-1.6165066588335208,-2.8009588996544403
23,30,-2.7888907948494204,3.843745656091166e-08,-1.7939215820042542,-2.8009588996544403
24,30,-2.797066645133977,2.5727206811094592e-08,-1.7672623932759237,-2.8009588996544403
25,30,-2.794609630494961,3.2423886833188475e-12,-1.7749727693874446,-2.8009588996544403
26,30,-2.8002063233266163,3.4060532934461897e-09,-1.5415720795251808,-2.8009588996544403
27,30,-2.798084453271895,4.501321092416238e-09,-1.8430371107533328,-2.8009588996544403
28,30,-2.7970666427627493,9.963076033818691e-09,-1.5791223552066416,-2.8009588996544403
29,30,-2.764833688472364,1.9890447939704186e-09,-1.7815593535568395,-2.8009588996544403
30,30,-2.8002000365807174,2.1433790912936596e-09,-1.6980885816641025,-2.8009588996544403
31,30,-2.7787841866559693,8.069413037638485e-09,-1.8575681973626488,-2.8009588996544403
32,30,-2.7263392572556135,2.6170370540009707e-08,-1.7567129538046844,-2.8009588996544403
33,30,-2.7957230391103662,1.0239999403570524e-09,-1.7189904693725748,-2.8009588996544403
34,30,-2.7888907948494235,1.4541128495225822e-08,-1.6376529568052671,-2.8009588996544403
35,30,-2.7882249950349087,1.9318290730788065e-09,-1.6423525504175842,-2.8009588996544403
36,30,-2.799686029491197,2.611119106292125e-08,-1.6274112376618055,-2.8009588996544403
37,30,-2.7938332523169636,1.975545411831823e-09,-1.734877339729596,-2.8009588996544403
38,30,-2.797185538020483,4.112438155267216e-08,-1.6405485000199602,-2.8009588996544403
39,30,-2.7803951348865525,1.1953585398978216e-08,-1.7269398630802373,-2.8009588996544403
40,30,-2.778786346700535,5.354422328729366e-09,-1.8482155751633076,-2.8009588996544403
41,30,-2.7980101443631233,1.4841194226429628e-09,-1.6717899960330171,-2.8009588996544403
42,30,-2.798137089015407,5.622235921204099e-09,-1.868552453507173,-2.8009588996544403
43,30,-2.7781931061710146,1.249336978323e-08,-1.7391092286129823,-2.8009588996544403
44,30,-2.7949969556131187,1.825260605686706e-08,-1.718100578228875,-2.8009588996544403
45,30,-2.778786346700531,1.26227667163106e-08,-1.9976448621263099,-2.8009588996544403
46,30,-2.7691165840361256,6.8415748474588055e-09,-1.7565167179891892,-2.8009588996544403
47,30,-2.7781931061710163,1.0953643227390846e-09,-1.615914142748003,-2.8009588996544403
48,30,-2.7970666427627497,1.0105316000831444e-09,-1.8000432804788231,-2.8009588996544403
49,30,-2.7779014160299482,1.6014831876329925e-08,-1.7043645289211802,-2.8009588996544403
50,30,-2.787125575411595,1.6715864736646e-09,-1.6822533606043413,-2.8009588996544403
51,30,-2.797472946115585,6.729962152771119e-10,-1.8204563089978454,-2.8009588996544403
52,30,-2.798033491477774,3.4787086344073934e-09,-1.6939915920304702,-2.8009588996544403
53,30,-2.7850274394636614,6.533930117417452e-11,-1.7943251851989692,-2.8009588996544403
54,30,-2.7781931061710163,1.7382915899671717e-10,-2.013601242314647,-2.8009588996544403
55,30,-2.7966898347633213,8.545793073394268e-11,-1.7596963919039945,-2.8009588996544403
56,30,-2.7994669955636273,1.918420036226168e-09,-1.6139980584085993,-2.8009588996544403
57,30,-2.780842505383439,1.2977445398893448e-08,-1.6738730255924645,-2.8009588996544403
58,30,-2.798029073978298,6.045778153158438e-10,-1.740635870923601,-2.8009588996544403
59,30,-2.7979988302856618,7.091556005301086e-10,-1.6527716322385226,-2.8009588996544403
60,30,-2.764833688472362,3.0016619348049455e-08,-1.7035273914564184,-2.8009588996544403
61,30,-2.7873121316935388,5.547464418422139e-10,-1.69322169793592,-2.8009588996544403
62,30,-2.784355121778747,8.998238194546971e-09,-1.6935484703406631,-2.8009588996544403
63,30,-2.7981370912916796,1.731397428538298e-08,-1.6885064709020852,-2.8009588996544403
64,30,-2.778193106171008,1.5749409203053398e-09,-2.0155603735146395,-2.8009588996544403
65,30,-2.7996860294912214,5.45712606156383e-09,-1.7253433647678134,-2.8009588996544403
66,30,-2.7990336038752655,3.719305762400916e-10,-1.6763479988325858,-2.8009588996544403
67,30,-2.7957779012143416,9.931551216155122e-09,-1.6583468967434334,-2.8009588996544403
68,30,-2.794988063546806,4.311699113743703e-11,-1.6106058777324683,-2.8009588996544403
69,30,-2.7648336884723625,2.4905013752137293e-11,-1.6979062284940198,-2.8009588996544403
70,30,-2.798137089015408,2.8039717053389076e-08,-1.8460948261582668,-2.8009588996544403
71,30,-2.7718290842406743,2.600020006343253e-08,-1.5578245634445553,-2.8009588996544403
72,30,-2.798536187039125,2.40336698616341e-08,-1.6806920091252622,-2.8009588996544403
73,30,-2.7996217543737463,1.381698602818321e-10,-1.7719257081425757,-2.8009588996544403
74,30,-2.782408172554886,3.243913916265728e-08,-1.6712230492943423,-2.8009588996544403
75,30,-2.796386377479445,2.1212220143796793e-09,-1.7650776955097367,-2.8009588996544403
76,30,-2.796551342175042,8.617442949519926e-09,-1.7772587937260513,-2.8009588996544403
77,30,-2.7781931061710172,9.600154146439985e-09,-1.9782667568795862,-2.8009588996544403
78,30,-2.7787863467005356,2.8090058618640124e-09,-1.6851720050794474,-2.8009588996544403
79,30,-2.797472946115584,2.4245332479577547e-09,-1.6694933213736627,-2.8009588996544403
80,30,-2.7781931061710163,5.523272687253597e-09,-1.779000554602568,-2.8009588996544403
81,30,-2.7981370890154076,7.2566143418851e-10,-1.820534440582908,-2.8009588996544403
82,30,-2.778179465479134,7.682242877736127e-10,-2.2248170581792706,-2.8009588996544403
83,30,-2.7979924692866374,3.731892410146722e-09,-1.7614529010475306,-2.8009588996544403
84,30,-2.778193106171017,2.3498206646337302e-09,-1.7620007599359724,-2.8009588996544403
85,30,-2.788185821359905,1.0872633963951752e-08,-1.8035918231814625,-2.8009588996544403
86,30,-2.777842474632422,2.9913836350596955e-08,-1.6737975645181646,-2.8009588996544403
87,30,-2.7781931061710146,1.2770129509384655e-08,-1.925773908597806,-2.8009588996544403
88,30,-2.797066642762751,9.832534533505844e-10,-1.608532955742785,-2.8009588996544403
89,30,-2.778786346700537,1.2668169527763216e-08,-1.65598478649181,-2.8009588996544403
90,30,-2.789929523646407,1.066669611758732e-08,-1.6632447360569067,-2.8009588996544403
91,30,-2.7990606336267434,9.015077516411857e-10,-1.656628260572778,-2.8009588996544403
92,30,-2.778193106171015,1.0075737345435566e-08,-1.9952664364440105,-2.8009588996544403
93,30,-2.793282573613803,1.175430468828554e-09,-1.6060653032202568,-2.8009588996544403
94,30,-2.796170279866723,2.0314465987961024e-08,-1.8474272841914632,-2.8009588996544403
95,30,-2.7990251311693064,3.8614703801023984e-08,-1.6025080734753803,-2.8009588996544403
96,30,-2.7980290741194214,6.361800716293774e-09,-1.8423214707459,-2.8009588996544403
97,30,-2.7025282535509416,5.68683751283021e-10,-1.5989367501788998,-2.8009588996544403
98,30,-2.798137091291671,4.227037810673279e-09,-1.8260780168647994,-2.8009588996544403
99,30,-2.7959619583345408,1.53528129905637e-09,-1.862073380849547,-2.8009588996544403
100,30,-2.795529512605383,2.086180499920275e-09,-1.6362558227452653,-2.8009588996544403
101,30,-2.77031768486259,2.99469173122376e-08,-1.730769220471988,-2.8009588996544403
102,30,-2.7797185064146994,3.1439766363859454e-09,-1.7743279870216893,-2.8009588996544403
103,30,-2.7959705913184356,2.6723040182120426e-09,-1.820970009843881,-2.8009588996544403
104,30,-2.764833688472361,1.8726363348976496e-10,-1.6485466250149512,-2.8009588996544403
105,30,-2.7965403329968366,5.71105566463475e-09,-1.799238831707529,-2.8009588996544403
106,30,-2.79803349147778,1.6225234147908384e-09,-1.7068490210453706,-2.8009588996544403
107,30,-2.7970300428871826,3.3897752678413773e-10,-1.4782789761027104,-2.8009588996544403
108,30,-2.7970666451339747,4.244039892230348e-09,-1.8846019204581717,-2.8009588996544403
109,30,-2.7971408680151306,1.0402266281375831e-09,-1.626050016663147,-2.8009588996544403
110,30,-2.7980290741194134,4.85871777393513e-10,-1.648533204452122,-2.8009588996544403
111,30,-2.7974729461155836,2.319469860795542e-10,-2.0529102672681883,-2.8009588996544403
112,30,-2.7781931061710083,2.368409299593958e-08,-1.799157016048516,-2.8009588996544403
113,30,-2.771829084240674,1.133782623267895e-08,-1.610985258820965,-2.8009588996544403
114,30,-2.7980837843613418,3.738946937376307e-08,-1.7502088424310434,-2.8009588996544403
115,30,-2.7646813808425614,5.8745537316832555e-09,-1.8297522147708736,-2.8009588996544403
116,30,-2.7781931061710163,6.401279179279622e-10,-1.7110511208159478,-2.8009588996544403
117,30,-2.7940217179309967,3.34062168324018e-09,-1.925708134675655,-2.8009588996544403
118,30,-2.798560773086557,3.087015919009809e-09,-1.6167342096595563,-2.8009588996544403
119,30,-2.778179465479134,1.7732996734426304e-09,-1.733539289516719,-2.8009588996544403
120,30,-2.778784186655971,5.061104936865946e-09,-1.7679513262102882,-2.8009588996544403
121,30,-2.778193106171017,6.769437563169825e-09,-1.5507542318976204,-2.8009588996544403
122,30,-2.798137091291678,1.8357698180003125e-08,-2.10467700173275,-2.8009588996544403
123,30,-2.7874649850416935,3.888923737270126e-09,-1.5501882712537367,-2.8009588996544403
124,30,-2.7980290739782974,5.521552608338751e-09,-1.7834772759825428,-2.8009588996544403
125,30,-2.800166759219069,4.2969047920493965e-10,-1.7065268406701084,-2.8009588996544403
126,30,-2.789716100995219,1.4245698325250094e-09,-1.7555434942375931,-2.8009588996544403
0,31,-2.8004452134998457,5.64464212302971e-10,-2.800444901078309,-2.8009588996544403
1,31,-2.7980397320787453,4.947057919302257e-08,-2.7980397320787453,-2.8009588996544403
2,31,-2.798153175658465,7.368679412376097e-10,-1.6643081129732975,-2.8009588996544403
3,31,-2.7806293103885844,8.670385208584284e-11,-1.6042275393207264,-2.8009588996544403
4,31,-2.797577139521401,3.0309512948946733e-09,-1.7961560151523095,-2.8009588996544403
5,31,-2.7981531718025168,7.983979957302853e-10,-1.7240977690995618,-2.8009588996544403
6,31,-2.795044714078605,2.652666794944663e-08,-1.7568230953967512,-2.8009588996544403
7,31,-2.7793247491449193,9.353335563418136e-09,-1.5905185786317124,-2.8009588996544403
8,31,-2.6664275340977825,9.135377635703871e-09,-1.7959510956245366,-2.8009588996544403
9,31,-2.7996931525708453,5.645408813397634e-09,-1.7128368795078104,-2.8009588996544403
10,31,-2.7995067121712958,6.399118124283463e-09,-1.862241473553029,-2.8009588996544403
11,31,-2.7791577012666813,1.960812606604345e-08,-1.8039346505115796,-2.8009588996544403
12,31,-2.7995067511215326,1.5630905957292644e-08,-1.825419566946767,-2.8009588996544403
13,31,-2.77914871397298,7.250104514978512e-09,-1.730472768370246,-2.8009588996544403
14,31,-2.7850614003203233,1.8851986576004517e-08,-1.6949037939694531,-2.8009588996544403
15,31,-2.798379543546379,3.808769231219356e-09,-1.7334544532896967,-2.8009588996544403
16,31,-2.7974760398590854,9.859504678816915e-10,-1.5869251562635822,-2.8009588996544403
17,31,-2.7671284283101287,7.84515511662091e-10,-1.6922311332246203,-2.8009588996544403
18,31,-2.6813601985747035,1.783913098826507e-08,-1.6470808803777723,-2.8009588996544403
19,31,-2.797010247921424,1.876425074432332e-09,-1.683768175067742,-2.8009588996544403
20,31,-2.796387839887742,8.512132788935509e-10,-1.761835491393148,-2.8009588996544403
21,31,-2.7972615867674184,1.1675623133921983e-08,-1.6480112239069526,-2.8009588996544403
22,31,-2.7671284283101305,1.1760999700824873e-08,-1.7738059038546035,-2.8009588996544403
23,31,-2.7791577012666826,8.172580438819771e-10,-1.7751943642124859,-2.8009588996544403
24,31,-2.767146245474373,1.515252039888139e-08,-1.9164790907001572,-2.8009588996544403
25,31,-2.7793180393121433,1.8402764909120502e-09,-1.6577585970168107,-2.8009588996544403
26,31,-2.793889671993974,1.716879803502725e-09,-1.7205935879430119,-2.8009588996544403
27,31,-2.795979392480833,2.6091710647901563e-08,-1.7465683569799018,-2.8009588996544403
28,31,-2.767128428310134,1.6026008821458905e-08,-1.850997215740567,-2.8009588996544403
29,31,-2.7504842254346027,1.1098709365730143e-08,-1.7202330801428283,-2.8009588996544403
30,31,-2.7981531718025106,9.846910862613413e-09,-1.7970964210762,-2.8009588996544403
31,31,-2.7671462454743727,3.884613477671535e-10,-1.8102451287572032,-2.8009588996544403
32,31,-2.7661882417870403,2.8818125297665116e-09,-1.6751796116650073,-2.8009588996544403
33,31,-2.7980337366691415,6.508727169901813e-09,-1.753348408672687,-2.8009588996544403
34,31,-2.7992164772799755,1.4782773858585066e-09,-1.819031230465253,-2.8009588996544403
35,31,-2.7671462454743705,1.0098334173880078e-09,-1.864382775688629,-2.8009588996544403
36,31,-2.797476039859087,4.69217174859656e-09,-1.744390537490015,-2.8009588996544403
37,31,-2.7979959895315587,6.336847826410464e-10,-1.647803967058992,-2.8009588996544403
38,31,-2.7970837156415236,2.0097674595412103e-08,-1.802419036528087,-2.8009588996544403
39,31,-2.7995067511215335,4.674708942193676e-09,-1.9337657909330495,-2.8009588996544403
40,31,-2.7975771395214,2.5743175032987106e-08,-1.7504221161484046,-2.8009588996544403
41,31,-2.771258330945171,2.8533437532740295e-08,-1.4874477986229029,-2.8009588996544403
42,31,-2.763499214691438,2.600456203348039e-09,-1.6037469049430744,-2.8009588996544403
43,31,-2.787971640921761,2.98832481552317e-08,-1.6931873846184993,-2.8009588996544403
44,31,-2.7881702180727737,1.685182301458784e-08,-1.758209650440742,-2.8009588996544403
45,31,-2.7810464769788616,3.22618692665445e-09,-1.9212525455823193,-2.8009588996544403
46,31,-2.7671284283101327,6.131967843989744e-10,-1.902332370877359,-2.8009588996544403
47,31,-2.7877015198402524,1.5975638863288976e-08,-1.6880331318363715,-2.8009588996544403
48,31,-2.7965517588292075,5.228698650328627e-09,-1.823128285407015,-2.8009588996544403
49,31,-2.7791487139725994,6.069794337690646e-09,-1.6651740479156625,-2.8009588996544403
50,31,-2.776630239863116,7.210261642953524e-09,-1.7368531476471,-2.8009588996544403
51,31,-2.7729962866850744,1.5400544178729792e-08,-1.7591170689970048,-2.8009588996544403
52,31,-2.7980021469733933,2.85406731620313e-09,-1.8413258975744697,-2.8009588996544403
53,31,-2.794713250740245,4.233895419232513e-09,-1.6473573422970575,-2.8009588996544403
54,31,-2.7671462454743727,1.3258912005044563e-09,-1.984076878992452,-2.8009588996544403
55,31,-2.7868594958813824,2.9903720585051688e-09,-1.8179826246921613,-2.8009588996544403
56,31,-2.7893487267350623,3.0888150015667455e-11,-1.747932572046929,-2.8009588996544403
57,31,-2.7766302398631106,1.311615485271972e-08,-1.8203851674809512,-2.8009588996544403
58,31,-2.767146245474375,6.329044341018351e-09,-1.8721721236564726,-2.8009588996544403
59,31,-2.7979253272678193,1.9887967596503572e-08,-1.791272425222888,-2.8009588996544403
60,31,-2.7672164705316185,4.348846333927704e-09,-1.809165818036084,-2.8009588996544403
61,31,-2.7879716409217603,1.3995457941183681e-08,-1.7157857268866317,-2.8009588996544403
62,31,-2.7970837156415502,3.2305768773137764e-09,-1.67437933998535,-2.8009588996544403
63,31,-2.7995067511215312,2.8032479626762033e-09,-1.8249969919743054,-2.8009588996544403
64,31,-2.7980337366691472,3.3842026978661477e-10,-1.881514722232673,-2.8009588996544403
65,31,-2.794857122896349,7.701267596971776e-09,-1.64479970671167,-2.8009588996544403
66,31,-2.7995067511215326,3.575190967171892e-09,-1.717700570922259,-2.8009588996544403
67,31,-2.7771429425639194,9.450963922813902e-09,-1.5888097466489937,-2.8009588996544403
68,31,-2.79552957204213,6.069914313878899e-10,-1.6829568892022584,-2.8009588996544403
69,31,-2.7970837156415267,8.024710097411728e-10,-1.7489965107320709,-2.8009588996544403
70,31,-2.797083715641528,1.0356166920336667e-09,-1.519400785140887,-2.8009588996544403
71,31,-2.7740336710110367,6.1061678833426115e-09,-1.7657290963493664,-2.8009588996544403
72,31,-2.7980337366691437,7.80785905400241e-10,-1.7448423235941661,-2.8009588996544403
73,31,-2.767128428310132,2.5067436568766317e-08,-1.7685292984305572,-2.8009588996544403
74,31,-2.7671462454743705,7.693648350206323e-09,-1.8039003385213868,-2.8009588996544403
75,31,-2.7895819181447177,1.462092782345089e-11,-1.806833976946742,-2.8009588996544403
76,31,-2.7980337367555967,8.367300130487544e-09,-1.828928538906754,-2.8009588996544403
77,31,-2.7814908491036703,2.6364620467124158e-08,-1.6608232583779496,-2.8009588996544403
78,31,-2.7965960027195296,1.4959701383527566e-09,-1.7044079484739747,-2.8009588996544403
79,31,-2.79626681220827,5.22127038892108e-11,-1.8293795492080591,-2.8009588996544403
80,31,-2.789428768408364,3.055661730476358e-10,-1.7964328192492662,-2.8009588996544403
81,31,-2.7978698196881537,6.057178801969975e-09,-1.790633044197117,-2.8009588996544403
82,31,-2.78542925747113,5.481363013756367e-10,-1.7024306981208035,-2.8009588996544403
83,31,-2.796998755678474,4.520018327774161e-08,-2.2532868612515937,-2.8009588996544403
84,31,-2.799715873779864,1.7371361980931581e-09,-1.7374043740934442,-2.8009588996544403
85,31,-2.760048452528938,9.348807532144131e-10,-1.6188063390697276,-2.8009588996544403
86,31,-2.797083713400261,1.2531318030258e-11,-1.6449845156591738,-2.8009588996544403
87,31,-2.767146245474371,1.660475333676184e-10,-1.8087914341123525,-2.8009588996544403
88,31,-2.7981531718025163,5.5129345904676356e-08,-1.6570760243075398,-2.8009588996544403
89,31,-2.771258330945167,1.4499652837999247e-08,-1.8814861003765153,-2.8009588996544403
90,31,-2.797083715641525,2.5217344907740604e-09,-1.859950116851285,-2.8009588996544403
91,31,-2.7793180393121415,4.42639523692606e-09,-1.7021225677270069,-2.8009588996544403
92,31,-2.7671462454743745,1.0517403795082346e-08,-1.9226204068404968,-2.8009588996544403
93,31,-2.797083715641526,1.0999256434279141e-08,-1.8719943231551974,-2.8009588996544403
94,31,-2.7974760398590863,3.5797080849456988e-09,-1.777685203672749,-2.8009588996544403
95,31,-2.774041560364617,2.8394754088636583e-08,-1.898027057561027,-2.8009588996544403
96,31,-2.797239977885003,1.530640285718421e-10,-1.5888485464444069,-2.8009588996544403
97,31,-2.779274583257795,1.7276876712936112e-09,-1.7065625776985913,-2.8009588996544403
98,31,-2.799715887275026,1.3780174300925427e-08,-1.7993511624394949,-2.8009588996544403
99,31,-2.7887896721582157,3.2647880185547307e-09,-1.7117571221140253,-2.8009588996544403
100,31,-2.7969357476744676,3.882321622343268e-09,-1.5066131878961002,-2.8009588996544403
101,31,-2.767146245474372,9.006487561232508e-09,-1.8834022650219577,-2.8009588996544403
102,31,-2.747796785034903,1.4130051992792304e-09,-1.6568273625565237,-2.8009588996544403
103,31,-2.7671284283101327,3.426139168595176e-09,-1.9035551998532327,-2.8009588996544403
104,31,-2.7810464769788634,1.2005884950869114e-08,-1.7218302911543901,-2.8009588996544403
105,31,-2.7973318805247303,5.1230205073820374e-09,-1.661251948826052,-2.8009588996544403
106,31,-2.7980337366691406,1.1830316706533611e-08,-1.7240609303665562,-2.8009588996544403
107,31,-2.6478612371796104,5.450582083642796e-09,-1.8953654064570333,-2.8009588996544403
108,31,-2.76629592237686,5.411256788359712e-10,-1.9126162803839302,-2.8009588996544403
109,31,-2.7850614003203247,5.706941041582608e-09,-1.601948797654975,-2.8009588996544403
110,31,-2.794827843369463,4.494979523912257e-09,-1.7130227936208016,-2.8009588996544403
111,31,-2.797476039859086,1.3414575719207188e-10,-1.7500512794191656,-2.8009588996544403
112,31,-2.767128428310132,1.5354549625678845e-09,-1.9227942813994163,-2.8009588996544403
113,31,-2.798033736669145,4.975899147424382e-09,-1.862747360538669,-2.8009588996544403
114,31,-2.76714624547437,2.6514994844198425e-08,-1.850220783168115,-2.8009588996544403
115,31,-2.7955295720421285,1.5842710935929407e-09,-1.7531770500367658,-2.8009588996544403
116,31,-2.797577171542877,4.9682759174164645e-09,-1.760484869278879,-2.8009588996544403
117,31,-2.7766302398631137,1.7026510864262627e-08,-1.696177651264703,-2.8009588996544403
118,31,-2.781403080297295,1.8524186460896528e-08,-1.9521205087223468,-2.8009588996544403
119,31,-2.794800063783657,4.687467849457787e-10,-1.798187577181832,-2.8009588996544403
120,31,-2.7974760398590854,2.2757660654033552e-09,-1.7437707139347953,-2.8009588996544403
121,31,-2.7793247491449193,2.6904757514907655e-09,-1.748141316946425,-2.8009588996544403
122,31,-2.7994398051850236,8.423979537756226e-09,-1.6787645883958284,-2.8009588996544403
123,31,-2.7712563889355706,8.252181556239277e-09,-1.8136681194701287,-2.8009588996544403
124,31,-2.7964304091008145,4.51450457590336e-10,-1.576078887587735,-2.8009588996544403
125,31,-2.798033736755597,1.8397438592666544e-08,-1.7870219166346328,-2.8009588996544403
126,31,-2.7971319740202443,1.2879619560737492e-09,-1.699813057388881,-2.8009588996544403
0,32,-2.8004453575284445,1.598355573485714e-08,-2.8004452134998457,-2.8009588996544403
1,32,-2.7980400266793617,2.0842366569821546e-08,-2.7980400266793617,-2.8009588996544403
2,32,-2.798741034125205,2.263676602396729e-08,-1.669615812387259,-2.8009588996544403
3,32,-2.798106871670383,5.880568052061368e-13,-1.8607425026680622,-2.8009588996544403
4,32,-2.773708663796671,9.159751539927948e-09,-1.7565324965003457,-2.8009588996544403
5,32,-2.7756266656685744,7.129942575783197e-09,-1.7247456028860215,-2.8009588996544403
6,32,-2.788212539663613,2.2698188132394178e-10,-1.859494149416572,-2.8009588996544403
7,32,-2.7980400267650656,8.394218199571841e-10,-1.7690211695318738,-2.8009588996544403
8,32,-2.7971969509760783,2.8196769021831825e-09,-1.7604943056080722,-2.8009588996544403
9,32,-2.795589113060381,1.0105420650587743e-08,-1.928754185892572,-2.8009588996544403
10,32,-2.798193519445615,7.813110522859334e-11,-1.6140001897213458,-2.8009588996544403
11,32,-2.7974123259842942,9.075852526049114e-09,-1.6735847584684433,-2.8009588996544403
12,32,-2.776339673766863,1.712225381994392e-09,-1.7153292319274767,-2.8009588996544403
13,32,-2.7968876330294834,6.818528458053345e-10,-1.7393140723483762,-2.8009588996544403
14,32,-2.7825987346335563,2.7441172957239264e-10,-1.8255815867589935,-2.8009588996544403
15,32,-2.7890305493762777,6.365421663724625e-09,-1.8075871920636932,-2.8009588996544403
16,32,-2.798540811868787,1.2461052645898405e-07,-1.677690624608052,-2.8009588996544403
17,32,-2.7671551715407046,1.429304382223162e-08,-1.8291029371688592,-2.8009588996544403
18,32,-2.774069202640397,6.101611574823686e-09,-1.8246490623245362,-2.8009588996544403
19,32,-2.7830436525883124,2.2322359783466167e-10,-1.7619329830962125,-2.8009588996544403
20,32,-2.7671551715407063,8.0051897884815e-09,-1.8366684713787,-2.8009588996544403
21,32,-2.693306002288976,2.9410897917880765e-09,-1.7543494508654056,-2.8009588996544403
22,32,-2.798040026765067,3.0831140958696128e-09,-1.488922789802055,-2.8009588996544403
23,32,-2.772200361198535,2.880462133982064e-09,-1.734594388523719,-2.8009588996544403
24,32,-2.7671473324268896,2.966451444930882e-09,-1.726996608302905,-2.8009588996544403
25,32,-2.7403488110147984,1.6660632567309625e-08,-1.561863462621525,-2.8009588996544403
26,32,-2.79803909746286,3.0460040176164726e-09,-1.677977647965278,-2.8009588996544403
27,32,-2.7928606480984843,3.051996088335864e-10,-1.682254070879784,-2.8009588996544403
28,32,-2.7994833870443414,6.211714593614347e-09,-1.5957083228130566,-2.8009588996544403
29,32,-2.782702429616772,2.584725029816269e-10,-1.6090153789624122,-2.8009588996544403
30,32,-2.7974123259842925,2.4686120185915436e-09,-1.7843868147791944,-2.8009588996544403
31,32,-2.7993275830931657,1.1557561178062904e-09,-1.8005186860506528,-2.8009588996544403
32,32,-2.7981580148830814,2.34607014523974e-10,-1.8364039622159007,-2.8009588996544403
33,32,-2.798158010846145,5.051764884495273e-08,-1.584475649972333,-2.8009588996544403
34,32,-2.76787581314888,1.209685638432414e-10,-1.6561559289048842,-2.8009588996544403
35,32,-2.7993870520308177,9.981741772544651e-09,-1.7076745408114848,-2.8009588996544403
36,32,-2.7980840975556736,7.817429533796477e-09,-1.8604106807591818,-2.8009588996544403
