Initialization,Ops,E,gnorm,E0,Exact
56,2,-2.106244744065181,2.7808276276425657e-08,-1.6227377881688974,-2.8009588996544403
57,2,-2.166068132526254,2.102586684013515e-08,-1.6890357533790445,-2.8009588996544403
58,2,-2.166068132526255,8.303810747248664e-13,-1.698716848289128,-2.8009588996544403
59,2,-2.166068132526254,5.862513955622409e-12,-1.5158922439799458,-2.8009588996544403
60,2,-2.1660681325262576,2.5631488888267375e-15,-1.4053592170677829,-2.8009588996544403
61,2,-2.166068132526254,8.346632775696473e-15,-1.5632264517815628,-2.8009588996544403
62,2,-2.166068132526254,6.673354725327804e-15,-1.9781159354734885,-2.8009588996544403
63,2,-2.166068132526254,1.434896150467636e-14,-1.5619127820103809,-2.8009588996544403
64,2,-2.1062447440651835,1.5225537914212061e-09,-1.5818979271967633,-2.8009588996544403
65,2,-2.166068132526254,8.21277041897292e-11,-1.7340525895061187,-2.8009588996544403
66,2,-2.1660681325262536,5.978733960281817e-15,-2.118532175958772,-2.8009588996544403
67,2,-2.166068132526255,6.577782617423985e-10,-1.435210921837279,-2.8009588996544403
68,2,-2.106244744065187,4.8045855428985605e-14,-1.429783075114845,-2.8009588996544403
69,2,-2.166068132526254,1.781177357546466e-12,-2.149177821123833,-2.8009588996544403
70,2,-2.1660681325262514,5.898227486072623e-09,-1.576732378816614,-2.8009588996544403
71,2,-2.1660681325262545,4.626856683893121e-09,-2.1073515488814234,-2.8009588996544403
72,2,-2.1660681325262545,5.1215467777011316e-14,-1.9079239270068322,-2.8009588996544403
73,2,-2.166068132526254,2.1485834678029334e-11,-1.8889485814021691,-2.8009588996544403
74,2,-2.1660681325262536,8.131039111959464e-10,-1.9395950342935306,-2.8009588996544403
75,2,-2.106244744065187,1.6379054216629716e-11,-1.728202060594007,-2.8009588996544403
76,2,-2.166068132526256,1.659914283334506e-09,-1.706023433530843,-2.8009588996544403
77,2,-2.1660681325262594,3.8778423131653425e-15,-1.4475747829267938,-2.8009588996544403
78,2,-2.166068132526254,1.010076367813834e-11,-1.4189788853213607,-2.8009588996544403
79,2,-2.166068132526254,6.635568134152232e-14,-1.6776359897175253,-2.8009588996544403
80,2,-2.1660681325262536,4.083887479809762e-12,-2.1533976540187956,-2.8009588996544403
81,2,-2.166068132526254,1.1707613651060828e-11,-1.9706811767406656,-2.8009588996544403
82,2,-2.166068132526254,3.774758283725532e-15,-1.9534375307347336,-2.8009588996544403
83,2,-2.1660681325262545,2.4961013675427335e-14,-1.4402366517704766,-2.8009588996544403
84,2,-2.166068132526254,3.28028304292364e-10,-1.4267786038963735,-2.8009588996544403
85,2,-2.166068132526254,3.941928023754085e-11,-1.772057642429041,-2.8009588996544403
86,2,-2.166068132526254,2.637842405941889e-11,-1.797595569268047,-2.8009588996544403
87,2,-2.1660681325262634,1.4823868538933835e-08,-1.543914510951006,-2.8009588996544403
88,2,-2.1660681325262545,3.405958871049017e-13,-2.02070880901031,-2.8009588996544403
89,2,-2.106244744065188,1.413707500683742e-12,-1.6542574048811722,-2.8009588996544403
90,2,-2.166068132526254,6.81365974544474e-12,-2.026198288802132,-2.8009588996544403
91,2,-2.1660681325262567,9.556284592048898e-11,-1.7139576542250956,-2.8009588996544403
92,2,-2.1660681325262523,1.0876309376629817e-09,-1.6535628711058599,-2.8009588996544403
93,2,-2.1062447440651786,1.2460160225633065e-10,-1.6907583048696162,-2.8009588996544403
94,2,-2.1062447440651817,1.1772830610158238e-09,-1.7251722013057453,-2.8009588996544403
95,2,-2.1062447440651804,1.8922455124222388e-10,-1.4345622817665906,-2.8009588996544403
96,2,-2.166068132526254,3.132574699501004e-09,-1.4668502304167734,-2.8009588996544403
97,2,-2.166068132526255,6.801132479183938e-10,-1.7680147434437932,-2.8009588996544403
98,2,-2.166068132526254,7.771561172376096e-16,-1.6817854023436367,-2.8009588996544403
99,2,-2.166068132526254,1.6094696068070225e-13,-1.6334205816596226,-2.8009588996544403
100,2,-2.1660681325262634,1.9706637454084374e-11,-1.7221818367885662,-2.8009588996544403
101,2,-2.166068132526254,6.902837882176588e-14,-1.4244492807696059,-2.8009588996544403
102,2,-2.0558606471814533,3.0078571404010897e-12,-1.5390887529640365,-2.8009588996544403
103,2,-2.166068132526254,1.308209684164238e-09,-1.8089662639236432,-2.8009588996544403
104,2,-2.166068132526254,2.9811752153204085e-12,-1.951456532399958,-2.8009588996544403
105,2,-2.1660681325262545,3.6801312702730174e-13,-1.929489831062737,-2.8009588996544403
106,2,-2.1660681325262545,1.967855321959313e-09,-1.5628980012976306,-2.8009588996544403
107,2,-2.166068132526255,4.956487256807522e-10,-1.9967742212359265,-2.8009588996544403
108,2,-2.166068132526254,1.0116909794288109e-12,-2.113767731021286,-2.8009588996544403
109,2,-2.1660681325262536,2.0406143826794139e-13,-2.056266880650057,-2.8009588996544403
110,2,-2.166068132526254,3.9595029812062703e-13,-1.5078211575273113,-2.8009588996544403
111,2,-2.1660681325262514,2.1468705018986386e-09,-1.625871560004842,-2.8009588996544403
112,2,-2.1062447440651844,1.7305239702024545e-14,-1.6476648517368646,-2.8009588996544403
113,2,-2.106244744065183,4.905125646631375e-15,-1.7647123077289202,-2.8009588996544403
114,2,-2.1062447440651844,3.9407389595797737e-11,-1.6506095212664136,-2.8009588996544403
115,2,-2.166068132526254,7.817959234532774e-12,-1.8707002740046794,-2.8009588996544403
116,2,-2.166068132526254,3.536919860557115e-09,-1.6163053701091579,-2.8009588996544403
117,2,-2.106244744065186,1.5677158195037996e-10,-1.5961917851454692,-2.8009588996544403
118,2,-2.166068132526254,5.5133012011461746e-11,-1.687295971077241,-2.8009588996544403
119,2,-2.1660681325262545,2.5278732906545594e-09,-1.7485718179042449,-2.8009588996544403
120,2,-2.166068132526254,2.16659901008717e-11,-2.1589877304789034,-2.8009588996544403
121,2,-2.166068132526254,1.14149123202676e-13,-1.8386754343222291,-2.8009588996544403
122,2,-2.1660681325262545,4.719335949499084e-14,-1.8425258925609054,-2.8009588996544403
123,2,-2.166068132526255,1.4482038226089457e-10,-1.7569556149819059,-2.8009588996544403
124,2,-2.166068132526254,7.67927590863027e-13,-1.8049117044543523,-2.8009588996544403
125,2,-2.106244744065181,9.930136612989092e-16,-1.5864142465404643,-2.8009588996544403
0,3,-2.2790653671601286,3.61287918987515e-11,-2.1660681325262634,-2.8009588996544403
1,3,-2.180535514508689,1.782059803908964e-14,-1.868756011196779,-2.8009588996544403
2,3,-2.2790653671601167,8.825351303053932e-14,-1.7288363251227854,-2.8009588996544403
3,3,-2.279065367160118,6.086557690129029e-09,-1.7368093513108458,-2.8009588996544403
4,3,-2.279065367160119,7.746789721276664e-09,-1.6670193219847953,-2.8009588996544403
5,3,-2.1669777072261445,2.517900588068249e-10,-1.6358515150325952,-2.8009588996544403
6,3,-2.279065367160113,1.1957467920563633e-15,-1.560670013312473,-2.8009588996544403
7,3,-2.2790653671601167,1.3566431520732565e-12,-1.878264249002588,-2.8009588996544403
8,3,-2.2790653671601184,8.015426351306872e-12,-1.866974086225705,-2.8009588996544403
9,3,-2.2790653671601158,1.4403539651181682e-09,-1.6020779018036613,-2.8009588996544403
10,3,-2.1805355145086933,1.5494728763689518e-14,-1.3614067112083057,-2.8009588996544403
11,3,-2.1499254067590163,1.386906299746411e-11,-1.8122777031234207,-2.8009588996544403
12,3,-2.279065367160125,2.2232198742534223e-15,-1.3082093199771312,-2.8009588996544403
13,3,-2.279065367160117,5.28431719366817e-11,-1.7024647994692834,-2.8009588996544403
14,3,-2.2790653671601167,1.6122124973117608e-12,-1.716333661639501,-2.8009588996544403
15,3,-2.279065367160118,2.5471033137739134e-10,-1.9460915639803245,-2.8009588996544403
16,3,-2.2790653671601206,1.114048555977308e-11,-1.8253248184262951,-2.8009588996544403
17,3,-2.149925406759015,5.19286775027919e-12,-2.0245225415160806,-2.8009588996544403
18,3,-2.2790653671601175,1.5393490333604947e-08,-2.05062487488602,-2.8009588996544403
19,3,-2.180535514508688,3.3630632485296636e-11,-1.6335167789966967,-2.8009588996544403
20,3,-2.279065367160117,1.435948191442159e-10,-1.873119008923554,-2.8009588996544403
21,3,-2.2790653671601175,2.6923413332753616e-09,-1.69933980588853,-2.8009588996544403
22,3,-2.2790653671601193,3.0964810971272857e-10,-1.5950396566995502,-2.8009588996544403
23,3,-2.149925406759017,1.3015617290801523e-13,-1.7671992674596249,-2.8009588996544403
24,3,-2.1669777072261436,4.258089573497925e-10,-1.7868416018065947,-2.8009588996544403
25,3,-2.2790653671601167,2.3118135214572534e-10,-2.059820418609522,-2.8009588996544403
26,3,-2.180535514508691,3.7597315143198576e-08,-1.4225336040099195,-2.8009588996544403
27,3,-2.27906536716012,1.9806324633561925e-09,-1.6309522213351493,-2.8009588996544403
28,3,-2.279065367160118,3.070163145707336e-14,-1.856250924600823,-2.8009588996544403
29,3,-2.2790653671601175,1.2586717462521295e-14,-1.6866291727270843,-2.8009588996544403
30,3,-2.2790653671601184,1.4126603767676443e-09,-1.4213204458254596,-2.8009588996544403
31,3,-2.279065367160118,1.4220643380879626e-12,-1.7897697435191071,-2.8009588996544403
32,3,-2.2790653671601184,7.3188205299722856e-09,-1.9437939442488732,-2.8009588996544403
33,3,-2.279065367160118,2.242502991639147e-08,-1.9681869001439785,-2.8009588996544403
34,3,-2.2790653671601113,1.577203207989548e-08,-1.7258710143202778,-2.8009588996544403
35,3,-2.2790653671601167,1.7650510412269687e-10,-1.9730594640854955,-2.8009588996544403
36,3,-2.2790653671601233,1.422893296508804e-10,-1.8012760520066669,-2.8009588996544403
37,3,-2.279065367160118,5.822058658345461e-15,-1.8433920345078376,-2.8009588996544403
38,3,-2.279065367160118,1.8088932904128214e-08,-1.9122260125031327,-2.8009588996544403
39,3,-2.279065367160118,3.429105653607812e-13,-1.7469045315667138,-2.8009588996544403
40,3,-2.2790653671601198,3.3637930413040712e-09,-1.473562188638616,-2.8009588996544403
41,3,-2.2790653671601175,8.774015301415032e-12,-1.8584386715739227,-2.8009588996544403
