Initialization,Ops,E,gnorm,E0,Exact
9,3,-2.2128174994649914,1.2237275550977711e-08,-2.1586285554924007,-2.8009588996544403
10,3,-2.2128174994649905,4.35308400052199e-12,-2.064414218554319,-2.8009588996544403
11,3,-2.212817499464991,3.747556898684621e-12,-1.9936950221332594,-2.8009588996544403
12,3,-2.2128174994649914,9.798565762186833e-14,-1.9321797621982753,-2.8009588996544403
13,3,-2.2128174994649914,3.1965173423275414e-11,-1.8928338072047484,-2.8009588996544403
14,3,-2.212817499464991,7.751962153109086e-11,-2.1457596635674685,-2.8009588996544403
15,3,-2.2128174994649905,3.4769403903093084e-10,-1.857855970103295,-2.8009588996544403
16,3,-2.2128174994649914,2.874936462724122e-12,-1.8703193345436637,-2.8009588996544403
17,3,-2.2128174994649914,1.2615226363512936e-13,-1.796134822910382,-2.8009588996544403
18,3,-2.2128174994649914,4.109325218620118e-15,-1.889431106018585,-2.8009588996544403
19,3,-2.212817499464991,3.617882547114211e-11,-1.894421317351577,-2.8009588996544403
20,3,-2.212817499464991,2.7087615948664703e-11,-1.7688388991005164,-2.8009588996544403
21,3,-2.21281749946499,2.3862444383355137e-11,-2.0422306201113622,-2.8009588996544403
22,3,-2.212817499464991,1.1702881203280661e-11,-2.1088433149370163,-2.8009588996544403
23,3,-2.2128174994649905,1.3623450862456486e-10,-1.7830456543812951,-2.8009588996544403
24,3,-2.2128174994649914,7.872392394254492e-10,-1.9760603383886493,-2.8009588996544403
25,3,-2.2128174994649905,6.118471334650111e-12,-2.1155021682184016,-2.8009588996544403
26,3,-2.2128174994649914,9.35968874109065e-10,-1.96215080241522,-2.8009588996544403
27,3,-2.2128174994649905,1.0490681635229821e-11,-1.9205912001642924,-2.8009588996544403
28,3,-2.2128174994649914,9.992007221626409e-16,-2.059378848613529,-2.8009588996544403
29,3,-2.2128174994649914,9.213707369932263e-14,-1.8906836246858876,-2.8009588996544403
30,3,-2.2128174994649905,8.099191793219922e-11,-1.8113764678118534,-2.8009588996544403
31,3,-2.212817499464991,3.80612239789642e-14,-1.883263123475467,-2.8009588996544403
32,3,-2.2128174994649905,1.0096113877138768e-10,-2.165744093686222,-2.8009588996544403
33,3,-2.2128174994649914,1.6041832894258234e-11,-2.0417508561526265,-2.8009588996544403
34,3,-2.2128174994649914,5.989178381121882e-11,-2.1044369315995013,-2.8009588996544403
35,3,-2.212817499464991,4.759349991353103e-11,-1.635898331432141,-2.8009588996544403
36,3,-2.2128174994649905,2.9128792267342823e-11,-1.8964506350526256,-2.8009588996544403
37,3,-2.2128174994649914,1.3864950089374141e-08,-1.7568463723205876,-2.8009588996544403
38,3,-2.212817499464992,8.716076202724946e-11,-2.0386641030354538,-2.8009588996544403
39,3,-2.212817499464992,1.8943391624203404e-12,-1.9097519219252614,-2.8009588996544403
40,3,-2.212817499464991,2.948256975090271e-13,-2.1303454946953533,-2.8009588996544403
41,3,-2.212817499464991,1.6409531974329272e-14,-1.643841296580829,-2.8009588996544403
42,3,-2.212817499464992,6.360000334299334e-09,-1.9032924266699962,-2.8009588996544403
43,3,-2.2128174994649905,8.218500221283792e-12,-2.04233193350018,-2.8009588996544403
44,3,-2.212817499464993,2.772128260068185e-12,-1.9038435922005283,-2.8009588996544403
45,3,-2.212817499464991,1.574529874065152e-11,-1.8342216120025945,-2.8009588996544403
46,3,-2.2128174994649914,6.753223014464259e-16,-1.9100095302100781,-2.8009588996544403
47,3,-2.2128174994649905,1.2065393122312775e-11,-1.9922994208603177,-2.8009588996544403
48,3,-2.2128174994649914,2.364077131692723e-10,-1.9513848535375546,-2.8009588996544403
49,3,-2.2128174994649914,4.9975661611673975e-09,-1.9917997269477743,-2.8009588996544403
50,3,-2.212817499464992,4.675079745491241e-12,-1.7208477362010326,-2.8009588996544403
51,3,-2.212817499464991,8.47796495195837e-11,-2.114709195810664,-2.8009588996544403
52,3,-2.2128174994649914,5.237818898530334e-12,-1.9504632170411909,-2.8009588996544403
53,3,-2.212817499464991,6.750132242784745e-11,-2.0366659929766318,-2.8009588996544403
54,3,-2.2128174994649914,2.617243134291931e-09,-2.104501263909704,-2.8009588996544403
55,3,-2.2128174994649914,3.7763906117083025e-15,-1.8567434654728951,-2.8009588996544403
56,3,-2.2128174994649914,7.940586413938005e-14,-1.8160499575832048,-2.8009588996544403
57,3,-2.2128174994649914,5.320989025008902e-10,-1.6468224474800035,-2.8009588996544403
58,3,-2.2128174994649914,2.39941380514037e-08,-1.8349175127820274,-2.8009588996544403
59,3,-2.2128174994649905,6.44372713927828e-12,-1.7688722543945725,-2.8009588996544403
60,3,-2.2128174994649914,1.4105644405381665e-09,-2.019702781301383,-2.8009588996544403
61,3,-2.212817499464991,2.818105999865695e-09,-1.993748514405035,-2.8009588996544403
62,3,-2.2128174994649905,1.0517382059481854e-09,-1.9262430026919442,-2.8009588996544403
63,3,-2.212817499464992,2.8100779948077516e-13,-1.8926164945375303,-2.8009588996544403
64,3,-2.2128174994649914,2.5955486399517223e-10,-1.8616517448258731,-2.8009588996544403
65,3,-2.212817499465034,5.104575594212728e-14,-1.6456060509141521,-2.8009588996544403
66,3,-2.212817499464992,9.671397866477747e-11,-1.92914779785877,-2.8009588996544403
