Operators,Random E,Random E0,Recycled E,Recycled E0,Exact
13,-2.758287691963911,-2.0141743308880584,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639205,-1.59261042066359,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639125,-1.4108162753383118,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758287691963911,-1.6818335853978534,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758287691963905,-1.952716170067911,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639157,-1.794515969991869,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639183,-1.9253382682855793,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.755394425331697,-1.6179232618926935,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639197,-1.906499957297142,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758287691963915,-1.871234927225754,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7522145200214614,-1.5539955864320416,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639197,-1.9206931506889882,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919638797,-1.827891332970955,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639143,-2.096543230885182,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639148,-1.6738044347114474,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.752214520021493,-1.4848133074003211,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7553944253316804,-1.6607749488160475,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639125,-1.6928344665864083,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7612432195575414,-1.4443778249738695,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758287691963915,-1.7561315941356086,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7553944253317137,-1.8319713751955728,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7343005607408295,-1.4576229384805368,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7305621519927596,-1.5578647845267097,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639197,-1.5585012499750694,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758287691963918,-1.6538127619454095,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758287691963911,-1.6889508307754828,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758287691963919,-1.659310319024966,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639165,-1.7434448918219878,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7553944253317058,-1.6199046366028407,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7305621519928294,-1.6591478502890713,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639165,-1.7793336451225548,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758287691963907,-1.657735116183939,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.731608282605414,-1.613855999814706,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7343005607405932,-1.5757963226683458,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639125,-1.5759332481850965,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639134,-1.825225282690642,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919638752,-1.7341894249603522,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639157,-1.7058289375559104,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7305621519915304,-1.5827003904437003,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758287691963914,-2.165825464343659,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.755394425331617,-1.664914291497187,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639214,-1.773141911800617,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639143,-2.015248973896179,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7526394433165753,-1.752419561737871,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639148,-1.4851503896155251,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758287691963922,-1.950336801623357,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.740941234325899,-1.460387275531362,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.755394425331611,-1.889939468295524,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639183,-1.9248215649532534,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7526394433166064,-1.5725095016787358,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639188,-1.765483659062173,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639174,-1.7761462340670284,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758287691963919,-1.8948276850072452,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7522145200215378,-1.8106097181525542,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639094,-1.821133450087041,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639094,-1.8551136091600235,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639183,-1.7456121482385496,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.752639443316651,-1.6243476369668048,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7522145200214947,-1.6643011573766966,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758287691963919,-1.8160910186802273,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.758717945181759,-1.6114988237601886,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.741632867185367,-1.6578398609072469,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919639046,-1.9244728720722226,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7582876919638997,-1.8527997802587826,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
13,-2.7553944253316964,-1.7870952063633987,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963914,-1.4847141414074612,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639214,-1.7268908092610022,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639165,-1.7502622121846478,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639183,-2.2227306124355937,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7343005607403574,-1.445670329152525,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.75828769196392,-1.7762614791599225,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963914,-1.8381510874406053,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963902,-1.7221346411858929,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963921,-1.629874542265537,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639214,-1.5991504389430407,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7553944253317204,-1.6901416984158075,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639174,-1.8939107624501246,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639183,-1.7330180025062412,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7305621519924577,-1.6811322418089296,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963912,-1.7548908980568778,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963917,-1.6873207524477976,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639174,-2.223486765676633,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7522145200215027,-1.6975394580703445,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.755394425331694,-1.7423807041996047,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963918,-1.9438482832177573,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963909,-1.5584857177731648,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7553944253316582,-1.7903877644212993,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639068,-2.119330801965211,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7553944253317275,-1.7684586109270126,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963918,-1.5017950121224866,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963922,-1.7021099306221248,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.730562151991821,-1.440781025943164,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.728414025465272,-1.4386366133077462,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.752639443316354,-1.685222218655944,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639054,-1.5507908845851868,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7526394433166153,-1.5563541165827175,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963916,-2.062649149276273,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7526394433164474,-1.875682639271747,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.752214520021429,-1.6403623031324297,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639108,-2.2695242281439216,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.75828769196392,-1.9537570087727205,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7316082826053814,-1.5879530493195748,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639174,-1.5388324613199218,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7553944253317244,-1.4234980512101847,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7316082826057544,-1.6113211061976618,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963921,-1.6421428425952775,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963912,-1.6246861251694198,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7553944253317293,-1.7683007306384622,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639228,-1.8599542592750382,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963922,-1.7708809838749748,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639117,-1.8289152656024767,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.752639443316653,-1.777695051151417,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963918,-1.7388617310078143,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919638624,-1.6544052558544564,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639165,-1.4172878551157266,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639148,-1.5692476275919731,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963912,-2.0413729768341096,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7526394433166277,-1.8802616525649005,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963909,-1.5657181954026602,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639165,-1.6529621168589945,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963919,-1.658834701200291,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7526394433166517,-1.8054203154004993,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639117,-1.5592442411524936,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.761243219557692,-1.6472573313803682,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963918,-1.8460197875022852,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639148,-1.4053790758553466,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963901,-1.6227554064819287,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639165,-1.9408617857778978,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639183,-2.046607400960582,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919638952,-1.805600354524961,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963921,-1.6678545937349707,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639174,-1.7235046792541089,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.752214520021507,-1.649147233446996,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639188,-1.8399731735917118,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7522145200214725,-1.6398568713625667,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639188,-1.8928197578777701,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7305621519927543,-1.4733924604134259,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639108,-1.8124931883918096,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.752639443316604,-1.5297641829449673,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.734300560740835,-1.5791925126682484,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963875,-1.6187930587597466,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639,-1.8343105815394725,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639103,-1.7821704655717392,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7410339871416616,-1.6124428720350878,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639214,-1.607204717726909,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7522145200215147,-1.6144665011385435,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963917,-1.7581201193718177,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7612432195574628,-1.423685923947503,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7860929141052773,-1.577622956641276,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639054,-1.7985408145504467,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639197,-1.7665649663605993,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.75828769196392,-2.1159725469658794,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.731608282605772,-1.5561151858899716,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.752214520021508,-1.5823862139084341,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7305621519928334,-1.6402868824265713,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.755394425331717,-1.8780419844451586,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.75828769196392,-1.7959942142076712,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963918,-1.6096049958619112,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639174,-2.030304857936455,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7343005607406345,-1.636027306958057,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.75828769196391,-1.6573581412804028,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963915,-1.691493040734196,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.734300560740771,-1.577729802618924,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963919,-1.8873977022861435,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7305621519928076,-1.4342129991728678,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.75828769196392,-1.7670377479086086,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7427378304973997,-1.584929715878693,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639214,-1.6908875947278323,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963917,-1.5523183577686808,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963919,-1.735944495013936,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639174,-1.833244910058201,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7522145200214156,-1.522916592023022,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.75828769196391,-1.5315486597855144,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639125,-1.72778011258815,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.730562151992547,-1.5829069714271964,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639094,-1.7423636850535185,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639214,-1.735251731222582,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.755394425331673,-1.7194986234098477,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7305621519896155,-1.5866919863040745,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639236,-1.7712639701184403,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7522145200215196,-1.6696047812819412,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.755394425331698,-1.7845005129170592,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.758287691963918,-1.665159326726726,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7526394433166366,-1.7059644624453325,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.752639443316548,-1.9514117596797835,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639188,-1.8058494232898696,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.752214520021486,-1.622740160985832,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639188,-1.897256830084423,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7582876919639188,-1.8569973077355537,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
14,-2.7522145200214054,-1.8866094080298597,-2.768921534349555,-1.6576705624010908,-2.8009588996544585
15,-2.758318637083567,-2.037975981233562,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835677,-1.896004704112886,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083574,-2.10896752873255,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7316095146992745,-1.5499915760458962,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835637,-1.8719812407064182,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7553952592131354,-1.3463461174745175,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.752245655185728,-1.669458470040217,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083563,-1.56290252339511,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835624,-1.6439901401879795,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.731609514692351,-1.6631515860909254,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.752245655185697,-1.9084646144787285,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083578,-1.7813572262237733,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.734323184510439,-1.7152160440900297,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835753,-1.8339332266618489,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.731609514699671,-1.606175759140757,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835713,-1.717996998436465,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083569,-1.574563152421919,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083562,-2.284185680122219,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.75224565518568,-1.602632646271732,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835726,-1.7664510140264218,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7316095146996364,-1.5577721055829779,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7316095146992563,-1.6430564169086945,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7553952592131687,-1.6174844759441014,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.734323184509656,-1.5294508899677126,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835597,-1.7438723650771513,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083539,-2.136140131397165,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083559,-1.820313517275755,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7316095146957258,-1.6171547958937182,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7343231845099485,-1.5775470279791064,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835744,-1.7555108180630694,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835753,-1.5832084226868217,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7553952592130253,-1.9031968067417957,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.755395259213081,-1.651434566178794,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835584,-1.9076381206874509,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7305863293827204,-1.4920576296191912,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835304,-1.7871233278655734,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7522456551857037,-1.8338838402941562,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835664,-1.6038833948910127,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835633,-1.7394006999804863,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.752245655185729,-1.4991235135890457,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835797,-1.8782831415044563,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835677,-1.667629813560959,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7343231845105143,-1.602265837682038,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7343231845104765,-1.5567137402841258,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835766,-1.7773393172785192,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7215532261772193,-1.6360237947857552,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7316095146981954,-1.5303589757593654,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.752646274123847,-1.6615008653010312,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835597,-1.9197629473079911,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835535,-1.4703692554397678,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7305863293825308,-1.585166680299453,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7553952592131354,-1.5896177990526827,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083501,-1.494375741437348,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083577,-1.8956794092809508,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835713,-1.8142559254856476,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7526462741239204,-1.642944742530414,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.749451394265803,-1.498673525149016,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083574,-1.711507612952767,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083578,-1.8009293780057896,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835695,-1.9631056919701895,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835686,-1.9709945857380131,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835278,-1.54914642884695,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835784,-1.5596501228200772,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835557,-1.5382803864893178,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083558,-1.8166289584499526,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083565,-2.051226327921267,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835726,-1.6593335435355918,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835744,-2.0093852113834916,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083578,-1.7748566106709327,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083568,-1.6839548610821717,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7553952592131683,-1.8137007327594097,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835686,-1.7872152406259387,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835495,-1.6115001067893535,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835495,-2.0711412446280337,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.752245655185722,-1.8114002396470334,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.755395259213033,-1.612983620346047,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.752646274123889,-1.615079722779745,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.728526846560935,-1.6412264256712,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7588648738396806,-1.3746299882044841,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835655,-1.8223573808434717,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083567,-1.7879687668806408,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7553952592131497,-1.6548604797920659,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835717,-1.932815644808921,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.7583186370835735,-2.1896559847354533,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.755395259213134,-1.9339512418865918,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.758318637083569,-2.1236900208142293,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
15,-2.734323184510422,-1.4479172830001894,-2.7861211163362407,-1.590326527404159,-2.8009588996544585
